'article_id', 'similarity'
'11146010-50', 0.98046875
'11146130-10', 0.984375
'11146130-80', 0.984375
'11146220-50', 0.984375
'11146330-50', 0.9921875
'11146330-92', 0.9921875
'11146410-50', 0.9921875
'11146410-92', 0.9921875
'11146581-20', 0.97265625
'11146581-52', 0.98046875
'11146610-60', 0.98046875
'11146710-11', 0.98046875
'11146880-32', 0.98046875
'11146910-70', 0.9921875
'11147030-50', 0.9921875
'11147030-70', 0.9921875
'11147110-10', 0.9921875
'11147110-60', 0.9921875
'11147210-11', 0.984375
'11147330-50', 0.9921875
'11147430-50', 0.9921875
'11147520-11', 0.98046875
'11147520-62', 0.98046875
'11147610-50', 0.984375
'11147610-63', 0.984375
'11147780-50', 0.98828125
'11147780-70', 0.98828125
'11147810-50', 0.984375
'11147810-60', 0.984375
'11147910-63', 0.984375
'11148010-10', 0.984375
'11148110-60', 0.98046875
'11148210-10', 0.99609375
'11148210-60', 0.99609375
'11148220-10', 0.984375
'11148220-11', 0.984375
'11148220-14', 0.984375
'11148220-19', 0.984375
'11148320-14', 0.98046875
'11148320-50', 0.98046875
'11148410-11', 0.984375
'11148410-63', 0.984375
'11148620-32', 0.984375
'11148620-50', 0.984375
'11148620-70', 0.984375
'11148810-11', 0.984375
'11148810-63', 0.984375
'11148910-11', 0.984375
'11148910-89', 0.984375
'11148910-63', 0.984375
'11149010-60', 0.99609375
'11149180-50', 0.9765625
'11149210-50', 0.98046875
'11149310-63', 0.984375
'11149410-60', 0.99609375
'11149430-70', 0.99609375
'11149510-10', 0.98828125
'11149510-63', 0.98828125
'11149530-50', 0.98828125
'11149530-64', 0.98828125
'11149620-50', 0.99609375
'11149750-10', 0.984375
'11149750-80', 0.984375
'11149810-10', 0.99609375
'11149810-50', 0.99609375
'11149810-60', 0.99609375
'11149950-11', 0.984375
'11149950-60', 0.984375
'11150010-11', 0.984375
'11150010-50', 0.984375
'11150010-63', 0.984375
'11150110-10', 0.984375
'11150110-50', 0.984375
'11150210-50', 0.984375
'11150210-63', 0.984375
'11150310-50', 0.98046875
'11150310-64', 0.98046875
'11150410-60', 0.98828125
'11150510-60', 0.984375
'11150510-63', 0.984375
'11150610-12', 0.98046875
'11150610-63', 0.98046875
'11150710-10', 0.98828125
'11150720-62', 0.984375
'11150810-10', 0.98828125
'11150810-62', 0.98828125
'11150920-11', 0.9921875
'11150920-62', 0.9921875
'11150920-64', 0.9921875
'11150920-70', 0.9921875
'11150920-80', 0.9921875
'11151030-50', 0.98828125
'11151110-70', 0.984375
'11151220-10', 0.98828125
'11151350-50', 0.98828125
'11151350-64', 0.98828125
'11151420-10', 0.98828125
'11151420-60', 0.98828125
'11151530-10', 0.98046875
'11151610-10', 0.9921875
'11151710-63', 0.98046875
'11151730-10', 0.984375
'11151830-11', 0.98046875
'11151830-50', 0.98046875
'11151910-10', 0.98046875
'11152030-50', 0.98046875
'11152110-10', 0.9921875
'11152250-80', 0.984375
'11152250-50', 0.984375
'11152330-10', 0.98046875
'11152330-70', 0.98046875
'11152410-50', 0.98828125
'11152550-11', 0.98828125
'11152550-50', 0.98828125
'11152630-10', 0.98828125
'11152630-60', 0.98828125
'11152730-50', 0.984375
'11152730-82', 0.984375
'11152810-10', 0.98046875
'11152940-10', 0.98046875
'11153010-10', 0.98046875
'11153110-10', 0.98046875
'11153210-60', 0.984375
'11153210-50', 0.984375
'11153380-54', 0.98046875
'11153380-19', 0.98046875
'11153480-60', 0.98046875
'11153480-50', 0.98046875
'11153580-50', 0.98046875
'11153610-63', 0.98046875
'11153610-52', 0.98046875
'11153720-62', 0.984375
'11153720-11', 0.984375
'11153720-10', 0.984375
'11153810-10', 0.984375
'11153950-60', 0.984375
'11153950-11', 0.984375
'11153950-10', 0.984375
'11154020-10', 0.98828125
'11154020-11', 0.98828125
'11154020-80', 0.98828125
'11154020-70', 0.98828125
'11154020-50', 0.98828125
'11154120-10', 0.9921875
'11154120-50', 0.9921875
'11154120-61', 0.9921875
'11154210-10', 0.98046875
'11154210-50', 0.98046875
'11154210-63', 0.98046875
'11154350-11', 0.98828125
'11154450-60', 0.98046875
'11154520-10', 0.984375
'11154520-70', 0.984375
'11154620-64', 0.984375
'11154730-11', 0.984375
'11154820-64', 0.98828125
'11154910-50', 0.98046875
'11154910-60', 0.98046875
'11155020-64', 0.98828125
'11155120-10', 0.99609375
'11155120-64', 0.99609375
'11155210-50', 0.98046875
'11155380-11', 0.9765625
'11155380-30', 0.9765625
'11155380-70', 0.9765625
'11155380-50', 0.9765625
'11155410-20', 0.9765625
'11155580-50', 0.98046875
'11155580-64', 0.98046875
'11155620-63', 0.98828125
'11155720-60', 0.9765625
'11155830-11', 0.984375
'11155830-50', 0.984375
'11155950-60', 0.98828125
'11156010-60', 0.984375
'11156130-60', 0.984375
'11156210-10', 0.98046875
'11156210-50', 0.98046875
'11156310-60', 0.99609375
'11156310-10', 0.99609375
'11156480-11', 0.9765625
'11156510-50', 0.984375
'11156530-10', 0.984375
'11156530-30', 0.984375
'11156530-50', 0.984375
'11156630-10', 0.9921875
'11156630-11', 0.9921875
'11156710-63', 0.98046875
'11156810-20', 0.97265625
'11156820-11', 0.98046875
'11156820-50', 0.98046875
'11156930-50', 0.984375
'11157030-10', 0.984375
'11157030-50', 0.984375
'11157110-50', 0.98046875
'11157280-10', 0.98046875
'11157280-50', 0.98046875
'11157380-11', 0.9765625
'11157410-50', 0.984375
'11157410-60', 0.984375
'11157510-10', 0.984375
'11157510-60', 0.984375
'11157630-50', 0.98046875
'11157630-70', 0.98046875
'11157710-20', 0.984375
'11157710-50', 0.9921875
'11157710-62', 0.9921875
'11157820-64', 0.98828125
'11157914-10', 0.984375
'11157914-64', 0.984375
'11158010-50', 0.984375
'11158010-20', 0.9765625
'11158010-21', 0.984375
'11158010-63', 0.984375
'11158130-20', 0.984375
'11158210-10', 0.99609375
'11158210-60', 0.99609375
'11158380-50', 0.98046875
'11158430-64', 0.984375
'11158510-50', 0.984375
'11158510-63', 0.984375
'11158610-11', 0.984375
'11158610-63', 0.984375
'11158730-50', 0.984375
'11158810-50', 0.984375
'11158810-63', 0.984375
'11158930-10', 0.984375
'11158930-50', 0.984375
'11159010-60', 0.984375
'11159010-11', 0.984375
'11159110-50', 0.98046875
'11159250-29', 0.984375
'11159330-50', 0.98046875
'11159480-70', 0.98046875
'11159480-50', 0.98046875
'11159630-10', 0.98828125
'11159630-50', 0.98828125
'11159780-32', 0.984375
'11159820-10', 0.9921875
'11159820-62', 0.9921875
'11159910-60', 0.99609375
'11160080-11', 0.9765625
'11160080-50', 0.9765625
'11160130-50', 0.984375
'11160210-60', 0.98828125
'11160310-20', 0.9765625
'11160311-50', 0.984375
'11160311-63', 0.984375
'11160450-11', 0.984375
'11160450-80', 0.984375
'11160530-50', 0.98828125
'11160630-11', 0.984375
'11160630-50', 0.984375
'11160730-50', 0.98828125
'11160930-10', 0.984375
'11160930-50', 0.984375
'11161010-10', 0.9921875
'11161110-10', 0.9921875
'11161280-50', 0.98046875
'11161430-12', 0.984375
'11161430-50', 0.984375
'11161580-21', 0.9765625
'11161580-50', 0.9765625
'11161580-82', 0.9765625
'11161580-11', 0.9765625
'11161680-50', 0.9765625
'11161680-11', 0.9765625
'11161730-50', 0.99609375
'11161880-50', 0.9765625
'11161911-50', 0.984375
'11161911-63', 0.984375
'11162080-10', 0.98046875
'11162080-11', 0.98046875
'11162080-50', 0.98046875
'11162130-50', 0.984375
'11162130-70', 0.984375
'11162210-60', 0.98046875
'11162210-50', 0.98046875
'11162310-50', 0.9921875
'11162480-10', 0.98046875
'11162480-50', 0.98046875
'11162520-10', 0.98046875
'11162520-11', 0.98046875
'11162680-10', 0.98046875
'11162680-50', 0.98046875
'11162710-11', 0.984375
'11162710-60', 0.984375
'11162830-11', 0.984375
'11162830-50', 0.984375
'11162830-80', 0.984375
'11162980-10', 0.98046875
'11162980-32', 0.98046875
'11163010-10', 0.98046875
'11163010-50', 0.98046875
'11163130-10', 0.984375
'11163130-11', 0.984375
'11163220-11', 0.984375
'11163310-10', 0.98046875
'11163310-50', 0.98046875
'11163310-60', 0.98046875
'11163310-62', 0.98046875
'11163430-10', 0.98828125
'11163510-60', 0.9921875
'11163610-50', 0.98828125
'11163610-20', 0.98046875
'11163730-55', 0.984375
'11163810-11', 0.984375
'11163810-12', 0.984375
'11163810-63', 0.984375
'11163920-50', 0.984375
'11164011-60', 0.98828125
'11164110-11', 0.98046875
'11164210-11', 0.98046875
'11164210-63', 0.98046875
'11164310-50', 0.984375
'11164310-63', 0.984375
'11164420-50', 0.9921875
'11164420-70', 0.9921875
'11164510-20', 0.97265625
'11164510-50', 0.98046875
'11164510-60', 0.98046875
'11164630-30', 0.98046875
'11164630-50', 0.98046875
'11164710-50', 0.98046875
'11164710-11', 0.98046875
'11164710-60', 0.98046875
'11164810-10', 0.98046875
'11164810-50', 0.98046875
'11164810-60', 0.98046875
'11164810-52', 0.98046875
'11164910-10', 0.98828125
'11165010-10', 0.99609375
'11165121-10', 0.98046875
'11165121-50', 0.98046875
'11165280-52', 0.98046875
'11165310-11', 0.98046875
'11165480-50', 0.98046875
'11165580-50', 0.98046875
'11165580-80', 0.98046875
'11165680-11', 0.98046875
'11165680-50', 0.98046875
'11165730-10', 0.9921875
'11165730-11', 0.9921875
'11165730-20', 0.984375
'11165730-60', 0.9921875
'11165810-11', 0.98828125
'11165810-63', 0.98828125
'11165920-62', 0.9921875
'11166080-50', 0.9765625
'11166080-80', 0.9765625
'11166110-63', 0.9765625
'11166110-50', 0.9765625
'11166210-10', 0.98046875
'11166381-10', 0.984375
'11166410-10', 0.99609375
'11166580-50', 0.98046875
'11166630-50', 0.98828125
'11166630-72', 0.98828125
'11166730-11', 0.984375
'11166730-50', 0.984375
'11166810-20', 0.9765625
'11166920-60', 0.99609375
'11167020-14', 0.984375
'11167110-50', 0.984375
'11167110-63', 0.984375
'11167281-50', 0.98828125
'11167281-14', 0.98828125
'11167320-50', 0.99609375
'11167320-70', 0.99609375
'11167410-10', 0.9921875
'11167591-10', 0.99609375
'11167591-32', 0.99609375
'11167610-10', 0.99609375
'11167620-10', 0.99609375
'11167720-60', 0.99609375
'11167720-10', 0.99609375
'11167820-63', 0.984375
'11167910-10', 0.984375
'11167910-63', 0.984375
'11167930-50', 0.98046875
'11168081-11', 0.9921875
'11168180-50', 0.9921875
'11168180-83', 0.9921875
'11168281-59', 0.98046875
'11168330-10', 0.98828125
'11168330-32', 0.98828125
'11168330-50', 0.98828125
'11168330-64', 0.98828125
'11168510-20', 0.97265625
'11168630-11', 0.984375
'11168630-60', 0.984375
'11168730-10', 0.984375
'11168880-11', 0.984375
'11168980-50', 0.984375
'11169010-10', 0.984375
'11169120-10', 0.984375
'11169210-10', 0.984375
'11169410-21', 0.98046875
'11169530-10', 0.98046875
'11169530-50', 0.98046875
'11169680-11', 0.97265625
'11169730-10', 0.984375
'11169730-70', 0.984375
'11169830-50', 0.984375
'11169930-50', 0.984375
'11170010-50', 0.98046875
'11170120-60', 0.99609375
'11170120-10', 0.99609375
'11170280-11', 0.9765625
'11170280-70', 0.9765625
'11170410-63', 0.98828125
'11170410-50', 0.98828125
'11170530-60', 0.984375
'11170782-10', 0.984375
'11170810-50', 0.98046875
'11170810-10', 0.98046875
'11170810-20', 0.97265625
'11170910-10', 0.984375
'11170910-60', 0.984375
'11171080-12', 0.98046875
'11171130-11', 0.984375
'11171130-50', 0.984375
'11171230-32', 0.984375
'11171230-50', 0.984375
'11171310-20', 0.9765625
'11171430-50', 0.984375
'11171430-20', 0.9765625
'11171520-10', 0.99609375
'11171520-11', 0.99609375
'11171681-50', 0.984375
'11171710-10', 0.984375
'11171710-63', 0.984375
'11171720-10', 0.984375
'11171720-60', 0.984375
'11171810-50', 0.98828125
'11171920-12', 0.99609375
'11172010-20', 0.9765625
'11172150-10', 0.99609375
'11172150-11', 0.99609375
'11172280-50', 0.98046875
'11172310-63', 0.984375
'11172420-10', 0.99609375
'11172520-10', 0.984375
'11172520-60', 0.984375
'11172610-63', 0.984375
'11172680-83', 0.98046875
'11172710-10', 0.9921875
'11172710-20', 0.984375
'11172710-63', 0.9921875
'11172720-60', 0.99609375
'11172880-51', 0.9765625
'11172880-11', 0.9765625
'11172880-10', 0.9765625
'11172930-11', 0.98046875
'11172930-50', 0.98046875
'11173080-50', 0.9921875
'11173110-10', 0.98046875
'11173280-50', 0.9765625
'11173280-64', 0.9765625
'11173380-50', 0.98046875
'11173380-72', 0.98046875
'11173380-80', 0.98046875
'11173430-11', 0.98046875
'11173580-11', 0.984375
'11173580-50', 0.984375
'11173610-10', 0.9921875
'11173610-62', 0.9921875
'11173610-63', 0.9921875
'11173610-64', 0.9921875
'11173730-59', 0.99609375
'11173810-20', 0.9765625
'11173910-11', 0.9921875
'11173910-50', 0.9921875
'11174080-29', 0.9765625
'11174181-10', 0.984375
'11174181-50', 0.984375
'11174210-50', 0.99609375
'11174210-63', 0.99609375
'11174320-64', 0.99609375
'11174430-60', 0.98046875
'11174430-69', 0.98046875
'11174510-11', 0.9765625
'11174610-20', 0.97265625
'11174610-63', 0.98046875
'11174780-20', 0.96875
'11174780-11', 0.9765625
'11174780-50', 0.9765625
'11174810-50', 0.98046875
'11174810-14', 0.98046875
'11174980-11', 0.9765625
'11174980-50', 0.9765625
'11174980-54', 0.9765625
'11175030-14', 0.984375
'11175030-50', 0.984375
'11175110-10', 0.9921875
'11175110-60', 0.9921875
'11175220-10', 0.99609375
'11175220-60', 0.99609375
'11175330-30', 0.98828125
'11175581-50', 0.98828125
'11175681-50', 0.984375
'11175730-10', 0.98828125
'11175730-15', 0.98828125
'11175881-51', 0.98046875
'11175881-52', 0.98046875
'11175920-10', 0.9921875
'11175920-60', 0.9921875
'11175920-62', 0.9921875
'11175920-72', 0.9921875
'11176020-11', 0.984375
'11176110-10', 0.9921875
'11176110-21', 0.9921875
'11176110-60', 0.9921875
'11176220-50', 0.98828125
'11176220-63', 0.98828125
'11176310-10', 0.9921875
'11176310-20', 0.984375
'11176310-60', 0.9921875
'11176310-62', 0.9921875
'11176430-83', 0.98828125
'11176580-92', 0.98828125
'11176610-50', 0.9921875
'11176610-10', 0.9921875
'11176610-42', 0.9921875
'11176710-10', 0.9921875
'11176710-62', 0.9921875
'11176710-63', 0.9921875
'11176810-60', 0.99609375
'11176810-10', 0.9921875
'11176810-50', 0.9921875
'11176910-60', 0.9921875
'11177010-59', 0.984375
'11177130-50', 0.984375
'11177130-64', 0.984375
'11177250-50', 0.99609375
'11177250-64', 0.99609375
'11177380-11', 0.9765625
'11177420-10', 0.9921875
'11177420-62', 0.9921875
'11177420-70', 0.9921875
'11177420-71', 0.9921875
'11177510-50', 0.98828125
'11177510-61', 0.98828125
'11177510-70', 0.98828125
'11177510-11', 0.98828125
'11177510-10', 0.98828125
'11177510-82', 0.984375
'11177681-10', 0.984375
'11177681-50', 0.984375
'11177730-60', 0.98828125
'11177881-10', 0.984375
'11177920-11', 0.9921875
'11178010-20', 0.9765625
'11178010-50', 0.984375
'11178110-10', 0.9921875
'11178110-60', 0.9921875
'11178210-62', 0.9921875
'11178310-63', 0.9921875
'11178420-50', 0.99609375
'11178420-60', 0.99609375
'11178580-11', 0.98046875
'11178580-12', 0.98046875
'11178610-11', 0.984375
'11178710-60', 0.984375
'11178810-20', 0.9765625
'11178910-10', 0.98828125
'11178910-11', 0.98828125
'11178910-60', 0.98828125
'11178910-92', 0.98828125
'11179010-20', 0.984375
'11179010-60', 0.9921875
'11179110-20', 0.98046875
'11179110-60', 0.98828125
'11179280-11', 0.984375
'11179380-11', 0.984375
'11179380-50', 0.984375
'11179480-11', 0.98828125
'11179480-20', 0.98046875
'11179580-50', 0.98828125
'11179680-11', 0.98828125
'11179680-20', 0.98046875
'11179720-11', 0.98046875
'11179820-50', 0.98828125
'11179820-61', 0.98828125
'11179910-50', 0.984375
'11179910-60', 0.984375
'11179920-70', 0.984375
'11180080-50', 0.98046875
'11180080-11', 0.98046875
'11180110-10', 0.98046875
'11180210-20', 0.98046875
'11180210-29', 0.984375
'11180210-28', 0.98828125
'11180310-10', 0.9921875
'11180310-60', 0.9921875
'11180310-62', 0.9921875
'11180410-20', 0.9765625
'11180410-29', 0.98046875
'11180410-28', 0.984375
'11180520-11', 0.98828125
'11180520-12', 0.98828125
'11180520-60', 0.98828125
'11180520-61', 0.98828125
'11180610-11', 0.9921875
'11180610-20', 0.984375
'11180610-21', 0.9921875
'11180710-63', 0.984375
'11180810-10', 0.9921875
'11180810-11', 0.9921875
'11180810-60', 0.9921875
'11180810-62', 0.9921875
'11180930-64', 0.9921875
'11180930-10', 0.9921875
'11181030-64', 0.98046875
'11181030-50', 0.98046875
'11181110-10', 0.9921875
'11181110-60', 0.9921875
'11181210-50', 0.98046875
'11181210-63', 0.98046875
'11181310-11', 0.9921875
'11181310-62', 0.9921875
'11181310-70', 0.9921875
'11181410-10', 0.9921875
'11181510-10', 0.9921875
'11181510-60', 0.9921875
'11181510-62', 0.9921875
'11181510-70', 0.9921875
'11181610-10', 0.99609375
'11181610-60', 0.99609375
'11181610-62', 0.99609375
'11181730-50', 0.984375
'11181810-50', 0.984375
'11181980-50', 0.98046875
'11181980-64', 0.98046875
'11182081-50', 0.984375
'11182081-10', 0.984375
'11182081-19', 0.984375
'11182181-19', 0.984375
'11182281-20', 0.97265625
'11182281-10', 0.98046875
'11182310-10', 0.9921875
'11182310-20', 0.984375
'11182410-10', 0.984375
'11182410-20', 0.9765625
'11182430-50', 0.984375
'11182430-11', 0.984375
'11182510-60', 0.984375
'11182510-61', 0.984375
'11182620-10', 0.984375
'11182620-60', 0.984375
'11182720-10', 0.99609375
'11182810-10', 0.9921875
'11182810-60', 0.9921875
'11182981-10', 0.99609375
'11183020-10', 0.9921875
'11183020-64', 0.9921875
'11183020-69', 0.9921875
'11183115-11', 0.99609375
'11183115-10', 0.99609375
'11183115-70', 0.99609375
'11183115-60', 0.99609375
'11183210-10', 0.98046875
'11183310-10', 0.98828125
'11183310-50', 0.98828125
'11183410-10', 0.984375
'11183610-10', 0.984375
'11183714-20', 0.9765625
'11183714-10', 0.984375
'11183880-10', 0.9765625
'11183930-50', 0.984375
'11183930-64', 0.984375
'11184080-50', 0.98046875
'11184080-10', 0.98046875
'11184180-11', 0.98046875
'11184180-50', 0.98046875
'11184210-11', 0.98828125
'11184210-60', 0.98828125
'11184381-59', 0.98046875
'11184381-10', 0.98046875
'11184430-50', 0.98828125
'11184530-50', 0.99609375
'11184530-10', 0.99609375
'11184610-60', 0.984375
'11184810-63', 0.984375
'11184914-10', 0.99609375
'11185010-63', 0.984375
'11185120-50', 0.984375
'11185120-64', 0.984375
'11185280-64', 0.98046875
'11185280-50', 0.98046875
'11185381-10', 0.984375
'11185410-11', 0.98046875
'11185410-20', 0.97265625
'11185410-50', 0.98046875
'11185580-50', 0.98046875
'11185610-63', 0.984375
'11185610-50', 0.984375
'11185710-63', 0.98828125
'11185710-50', 0.98828125
'11185810-63', 0.984375
'11185810-11', 0.984375
'11185910-50', 0.984375
'11185910-63', 0.984375
'11186010-50', 0.9921875
'11186110-50', 0.984375
'11186230-11', 0.99609375
'11186230-52', 0.99609375
'11186310-20', 0.9765625
'11186380-50', 0.98046875
'11186380-11', 0.98046875
'11186480-11', 0.98046875
'11186520-10', 0.9921875
'11186520-50', 0.9921875
'11186520-60', 0.9921875
'11186520-70', 0.9921875
'11186681-10', 0.984375
'11186730-50', 0.9921875
'11186730-80', 0.9921875
'11186880-12', 0.98046875
'11186910-11', 0.9921875
'11187010-10', 0.9921875
'11187010-20', 0.984375
'11187010-60', 0.9921875
'11187120-11', 0.9921875
'11187280-21', 0.98828125
'11187280-50', 0.98828125
'11187310-60', 0.9921875
'11187410-60', 0.9921875
'11187510-10', 0.9921875
'11187630-10', 0.9921875
'11187710-10', 0.99609375
'11187880-21', 0.98046875
'11187880-30', 0.98046875
'11187880-50', 0.98046875
'11187910-20', 0.984375
'11187910-21', 0.9921875
'11187910-60', 0.9921875
'11188010-50', 0.9921875
'11188010-60', 0.9921875
'11188180-10', 0.9921875
'11188230-10', 0.98828125
'11188320-11', 0.99609375
'11188420-50', 0.98828125
'11188420-64', 0.98828125
'11188520-70', 0.99609375
'11188620-14', 0.99609375
'11188720-11', 0.99609375
'11188830-10', 0.98828125
'11188830-50', 0.98828125
'11188980-10', 0.984375
'11189010-11', 0.984375
'11189010-10', 0.984375
'11189130-11', 0.9921875
'11189210-32', 0.99609375
'11189210-50', 0.99609375
'11189310-20', 0.984375
'11189420-60', 0.99609375
'11189520-11', 0.99609375
'11189520-60', 0.99609375
'11189620-60', 0.99609375
'11189620-64', 0.99609375
'11189730-50', 0.9921875
'11189810-63', 0.9921875
'11189910-11', 0.9921875
'11189910-60', 0.9921875
'11190030-11', 0.99609375
'11190030-83', 0.99609375
'11190120-10', 0.99609375
'11190120-64', 0.99609375
